previous_score,study_hours,distraction_time,lessons_completed,sleep_hours,group_study,learning_style,effective_study,score
78,6.214734094091507,2.9514277147657983,2,7.661942232987775,0,practice,3.2633063793257087,67.149611294636
42,6.963591511074883,1.131395541071159,16,8.620538579556397,0,theory,5.832195970003724,91.1865842160161
84,1.8573535715916365,1.9211981006869068,15,8.875899879877542,1,practice,-0.06384452909527027,83.51428458008337
52,6.869109209773941,2.2506168059096607,13,8.166021782983371,0,theory,4.6184924038642805,73.91545020348096
89,3.8093325102680238,2.896331769102634,16,5.51508753491015,0,practice,0.9130007411653898,66.54766677748401
67,4.591413515234,3.796755128763065,17,8.832737582760412,1,theory,0.7946583864709345,76.65099749584597
97,8.72187628530435,0.494368088203177,7,7.140597656217858,0,theory,8.227508197101173,95.95127951084469
59,1.0812736371659524,4.448260165087832,17,8.653212381759799,1,theory,-3.3669865279218794,51.00151664237044
67,6.295713700065449,0.06154851508037795,7,7.380525129071759,1,practice,6.234165184985072,87.80374385406456
47,6.388425820900968,1.8502616733712762,13,5.536194809238602,0,theory,4.538164147529692,70.68501652585003
80,4.569937987092057,0.13710154986328826,5,5.85012262071408,1,theory,4.432836437228769,75.65646218705356
78,3.1332507139750256,1.9648711267264563,17,6.7523588855147025,1,theory,1.1683795872485694,74.03828313916763
40,3.11206634435396,2.6290629943666186,3,7.95007420779941,1,theory,0.4830033499873414,45.75588288539025
42,8.953387026946773,2.558406932907559,7,5.589912756701675,1,practice,6.394980094039214,68.13740914798771
52,4.978219364045717,0.8281417351413267,17,6.89865583067096,0,theory,4.15007762890439,70.3331911505887
67,3.9780042669025475,3.2287025504780615,7,5.728124967882008,1,theory,0.749301716424486,54.46606465522035
96,5.038998164482628,0.2238922525233411,1,8.078847023175536,0,theory,4.815105911959287,84.70832323074728
99,7.0245136131342525,3.809534100662077,17,6.333640468839752,1,practice,3.2149795124721754,97.24133245945528
88,2.3118091142027652,4.733222169967731,17,4.383614134264426,1,theory,-2.421413055764966,54.536177914302854
64,5.044904516923639,1.6988441357555895,11,4.830262607407682,1,theory,3.3460603811680496,72.00058195768729
95,6.290959339993482,2.58619690857166,3,4.305523338098162,0,theory,3.7047624314218224,71.82637735714718
72,9.537250193662903,1.894551390294072,15,6.496514730071626,0,theory,7.64269880336883,100.0
77,3.2727500386787733,0.03355195152029977,11,4.531686486741136,0,practice,3.2391980871584733,71.23644217483171
92,4.23325673124621,1.9293725144755798,16,4.570699846548161,1,theory,2.3038842167706304,86.89101418516321
45,4.414227309301814,3.9586012963067323,9,8.705241300191886,1,theory,0.45562601299508154,45.49647815125846
97,6.449843418803946,2.979944210917409,1,8.363275360880277,1,practice,3.4698992078865367,72.90626980738034
83,4.210588477360015,0.5062995730757947,16,6.2604329840568305,1,practice,3.7042889042842204,84.7162700005082
84,5.80160732769726,4.235697448468925,9,8.929026604251028,0,practice,1.565909879228335,79.5295344645845
71,8.036112968605265,2.6554267244262144,19,4.000932640853316,1,theory,5.38068624417905,98.36545510754381
84,7.348470347009832,4.208616808723381,12,7.069897281366969,0,practice,3.1398535382864514,82.36468742573629
86,5.01731781861327,2.901107593925147,19,7.08214088685935,1,theory,2.116210224688123,83.39222463039526
60,8.77794559906752,2.7984422241896993,9,6.287215279349441,0,practice,5.979503374877821,83.69268637782858
55,6.023262246344766,0.5262959259850619,7,5.9847398646714645,0,theory,5.496966320359704,78.88701200610052
93,5.859152555519913,0.8367986656931398,14,6.2769156774030375,1,practice,5.022353889826773,100.0
60,1.3076898934524235,4.860126282482955,19,6.074802180398402,1,theory,-3.552436389030532,49.71153533312636
50,9.880236823214455,1.1424337337738537,19,7.6524623874114965,0,practice,8.7378030894406,100.0
99,2.1067372767666406,4.88726058995184,2,4.67677717486642,1,theory,-2.780523313185199,42.41551835507029
76,3.0801782118488195,2.6595635326213167,9,4.9881961029556505,1,theory,0.42061467922750273,63.609846770247515
75,1.4652715351737426,0.6789452353196856,13,4.902591141962118,0,theory,0.786326299854057,67.75524199215928
74,6.760026701532223,0.49651101376846474,15,5.312352925606323,0,theory,6.263515687763759,92.9369566069798
58,3.02231059275412,1.0443203535287,3,6.626292093907916,0,theory,1.97799023922542,47.53932846952239
59,2.6200939372545116,4.628186650126679,11,4.556043736691094,0,theory,-2.0080927128721675,37.17250920559046
96,1.7970002580091724,2.070751121641134,14,8.340846476632521,1,theory,-0.27375086363196166,80.39219031012992
57,1.929780614116141,1.9771713399645718,8,5.486807656542362,0,theory,-0.04739072584843074,43.83946342485353
86,6.262036303983298,1.56603130535087,18,4.8126899373435394,0,practice,4.696004998632429,90.75275677708011
80,7.193870792799359,0.7353092528329419,19,7.378106547991217,0,theory,6.458561539966417,100.0
88,4.576410896179609,2.439255985962032,16,4.190431502996597,1,theory,2.1371549102175766,86.80392221042584
53,5.319073734328659,0.6502389125556934,2,7.099842824370821,0,practice,4.668834821772966,62.41940009327679
54,7.173709623846857,4.177401181911638,8,7.490992153382499,1,theory,2.996308441935219,65.18243653643897
70,1.1564181116693169,1.8519849313765324,6,5.074582656933596,0,practice,-0.6955668197072156,45.27349018006494
40,3.908175913632507,1.8740178389089817,12,4.209820367218171,0,theory,2.0341580747235253,53.01062715330331
92,9.757879732633118,2.3700321424157793,15,5.818226794597248,1,practice,7.387847590217339,100.0
93,6.221010067259212,2.220638565828758,8,4.492971151209682,0,practice,4.000371501430454,81.67159552466742
93,3.2880212190774394,4.974289865296607,4,4.5823892483666855,0,theory,-1.686268646219168,45.97072746537308
42,5.695570419725918,2.7269056060915124,15,5.271306157224323,1,practice,2.9686648136344056,67.7667953773494
55,4.083881393088238,0.44100851894935345,17,5.477339623133797,0,theory,3.642872874138885,81.98082712057663
62,5.790204899436692,3.03438670788465,13,6.649851705107103,0,theory,2.7558181915520423,77.44379118922541
96,2.1316736062598394,0.7579214643493998,18,7.391959427515065,0,theory,1.3737521419104395,91.04652287195009
50,2.1944318843734965,0.15468822365670987,2,6.963854704350924,0,theory,2.0397436607167867,42.87492363210811
51,2.2918812583545356,4.85371076838624,13,4.741801686447584,1,practice,-2.561829510031705,35.49590026960185
49,9.458378127341575,3.8676944576728194,13,4.860430162263132,0,theory,5.590683669668756,82.36095637287997
71,7.5960902650720765,4.900544962068834,15,8.393846248964572,1,practice,2.695545303003242,74.77929937821936
55,2.461437051960888,2.389392240111212,10,6.791761575320568,0,practice,0.07204481184967593,50.19950963407895
47,2.6951417538904128,2.6612876557448804,3,8.349689164488446,1,theory,0.03385409814553242,45.367777854859966
77,7.577465273837888,0.8416847795956511,19,5.857732556599371,0,theory,6.735780494242237,95.94232890717241
51,2.4054746031295653,1.2345371333379278,3,7.072000037156619,1,theory,1.1709374697916375,49.07040361752292
63,3.111051640013458,4.192746074514141,14,6.618317080273053,0,theory,-1.0816944345006831,58.80030737097246
67,9.670121495383592,1.7809282355879708,8,5.595617449102313,1,practice,7.889193259795621,85.00932084666535
92,3.2977587225558866,4.134074868982095,4,6.349576860167977,1,theory,-0.8363161464262086,62.60842402167571
47,6.95469115334032,3.545068621435159,11,6.51245438413466,0,practice,3.4096225319051614,60.32387104730057
97,9.807681586604774,0.8858546263593275,11,5.003854873783393,1,theory,8.921826960245447,100.0
67,4.368670904258134,2.537231830598711,11,5.575051861883658,0,theory,1.831439073659423,63.18931695027126
75,1.15764391775856,3.3869366075935843,2,7.957048752534877,0,theory,-2.2292926898350243,38.11521217439689
65,3.197325613801368,1.1751860740191256,17,8.578941197270636,0,theory,2.0221395397822426,72.3511044150817
47,8.477894722075348,4.153442552600384,9,5.798970467726497,0,practice,4.324452169474964,71.82256659459311
97,8.78147952359533,2.724138287725934,2,5.534861411045091,0,practice,6.057341235869396,84.78584631818833
99,7.916674280714121,0.826210252213016,15,4.975985822859412,1,theory,7.0904640285011045,100.0
89,2.017988371689157,2.914922130823012,16,7.392455843252906,0,practice,-0.8969337591338551,63.613156787941406
67,8.159593345267629,4.99856902077957,4,5.615498508331687,0,practice,3.161024324488059,58.9299454697102
67,9.268100172941539,0.7526074583170678,8,8.938747695495943,0,theory,8.515492714624472,100.0
76,6.405485882916125,4.08378465059764,9,5.628424010319766,0,theory,2.3217012323184845,67.06726991870659
80,9.467878207042583,1.0365450159377898,5,5.970680233913141,0,practice,8.431333191104793,96.93195314671235
75,8.441549953406897,3.9119416473004365,16,7.016670981060174,0,practice,4.529608306106461,89.71179078303328
66,7.0027436529181655,3.6728896156070663,13,8.008421465956525,1,practice,3.329854037311099,92.17624334997198
93,6.194667130405733,1.5024469280021617,7,6.347593326728168,1,practice,4.692220202403572,87.05549927641509
56,4.137163005177735,1.6291155878222492,17,6.113280168944792,0,theory,2.5080474173554856,58.246025245855336
48,2.4335870071852463,3.962606959814596,3,8.97818916797404,1,theory,-1.5290199526293495,37.432283614498196
72,6.4445853042148675,2.307227559436563,5,4.052468205699722,0,practice,4.1373577447783045,71.39904505962188
92,3.8630039825630753,3.654090143559044,19,8.475326444256229,0,theory,0.2089138390040315,78.67869157427995
59,8.797948007748808,0.7399207368291738,12,4.745704129698687,0,practice,8.058027270919634,86.44776866813936
52,9.940032436227657,4.262788909507767,7,7.929626381044567,0,practice,5.67724352671989,71.34352186399065
67,7.771849863540153,3.5544235834115954,9,7.08965779923149,0,theory,4.217426280128557,70.18406294922012
87,1.8143352575834566,4.534714044174169,6,5.709236427490461,1,practice,-2.7203787865907127,42.21957035349739
68,3.598170359775743,0.6618618951748623,17,8.369374777605092,1,practice,2.936308464600881,91.66677800996071
52,1.9819866858917474,2.965072501802988,16,4.06453613990496,1,theory,-0.9830858159112408,58.64530684231718
85,6.854604830125442,2.995602925201626,3,5.133453260374618,1,theory,3.8590019049238165,58.940664425682314
74,7.886717781002062,1.7673037027339122,4,6.83446398124768,0,practice,6.11941407826815,77.97372508594883
45,9.331073477926406,2.2923321228462887,10,5.75771130024849,1,practice,7.038741355080117,84.22261934778122
57,4.943551117707889,0.18990781644926735,5,7.051887476591638,0,theory,4.753643301258622,69.18538327640235
90,9.112380846295999,3.7293001931350602,10,4.120550967043334,1,practice,5.383080653160938,98.6562035330058
44,8.901020431371947,2.7466123970158702,12,4.582294652408563,1,practice,6.154408034356077,68.48315992868717
86,3.8547614508885872,0.2887052593458689,10,4.635481201092196,1,theory,3.5660561915427182,66.55592368645549
64,8.82010562986514,3.4037794648024278,13,4.946418229580047,1,theory,5.416326165062712,95.38552990466493
41,4.381050266935539,2.3339103861559396,11,6.296657204002714,0,theory,2.047139880779599,59.49618227814011
49,3.671823471042527,0.172306297125,16,7.760643497717856,1,theory,3.499517173917527,76.7620149302588
95,6.841671929149538,4.848038634240477,8,8.527694189644507,1,theory,1.9936332949090607,80.88154871917409
69,3.9554310509657293,4.745560715447202,8,8.176862651421231,0,theory,-0.7901296644814728,53.21916509324043
89,6.671878734962298,2.564512080735988,8,4.984439358878418,0,practice,4.107366654226309,75.12810803720849
98,6.4884862494882505,0.468362103529551,13,6.205752761153162,1,practice,6.020124145958699,100.0
84,6.070950346136129,3.773106107992959,2,4.997057988792675,0,theory,2.2978442381431705,59.857404041601804
44,4.42377733809518,2.4596555005286453,12,5.322359083335954,0,theory,1.9641218375665344,66.14297866131871
94,5.936497494863291,1.5122373914468996,10,6.517734907559431,0,practice,4.424260103416391,92.57402644362853
95,6.368369274868794,2.4570908876427837,12,4.340545123617613,1,practice,3.91127838722601,95.93409788457565
72,5.911181996459261,2.6122207270273226,11,5.090871647966366,0,practice,3.2989612694319383,65.25869222472795
93,4.999775074760814,2.813558495111696,15,8.676890806535585,1,theory,2.186216579649118,89.24887821322748
40,1.1320035134163744,2.206118568276633,16,6.330581463292445,1,theory,-1.0741150548602585,51.50182257194172
57,6.283555369310359,3.0287765156952835,17,6.226932629889361,1,practice,3.2547788536150755,70.42225576218928
71,2.5159994662844767,4.593673553031887,2,4.0728357737563945,1,theory,-2.07767408674741,38.06659780432214
86,6.783183720524707,1.8113404354929559,18,5.236998735291729,0,theory,4.971843285031751,99.94426275729852
88,7.834098951305794,3.6285823160997452,12,8.331462179910908,1,theory,4.205516635206049,92.05471493608275
50,5.504007782176673,4.472262784121161,19,4.823142141293344,0,practice,1.0317449980555127,62.38833755536033
60,5.881272984817645,2.2798963787996844,18,6.0756246976736055,1,practice,3.601376606017961,90.42746686955576
65,9.56330703699392,2.217279181909521,17,4.071654529335007,0,theory,7.3460278550844,92.39625859590718
64,8.624506252353168,3.0105849267738978,6,6.391677408352779,1,theory,5.61392132557927,84.92388819291335
61,9.22812864356323,2.9570337971124405,15,4.105105533631086,0,theory,6.271094846450788,85.20549161658467
98,8.323896594876278,4.032946711631385,3,8.098047765329,1,theory,4.290949883244893,88.13082521076704
66,1.980265076620583,2.3824169188914635,6,8.124268837435519,1,theory,-0.4021518422708805,53.071599491411575
88,2.3409267037317525,4.980614748197206,3,7.938710941511849,0,practice,-2.639688044465453,53.54495089395237
52,5.739614175420636,0.2973578443364039,1,5.416820344455591,1,theory,5.442256331084232,58.90796039379471
72,3.2146269291819842,0.015839242903508688,13,8.18618609110909,1,theory,3.1987876862784757,80.79989750072589
73,5.290259275370433,3.200991557798119,14,6.714990663026347,1,theory,2.089267717572314,69.5456925254701
80,4.549287914365152,1.4921745618093833,13,5.869040544335013,0,practice,3.0571133525557688,73.03986201630227
74,5.94472814587408,1.201911943497419,4,7.126649798521165,1,practice,4.742816202376662,80.13302114739822
40,7.7218814452224045,1.5594954000214023,7,4.06170523030187,1,theory,6.162386045201002,76.43615888093406
60,7.43941816389347,1.2802378255247715,10,4.714804388003761,0,practice,6.1591803383686985,83.35791481965241
87,5.691107192368009,0.15395024830223925,7,7.711467690851314,0,practice,5.53715694406577,88.38176260339715
94,8.401540769353524,4.857665211952943,15,5.220808043580766,0,practice,3.5438755574005807,83.79292136588417
45,4.8777588238423,1.1037274422639087,15,6.990045586643748,0,practice,3.7740313815783915,77.84234143931519
67,9.070428608561102,3.6701488129465316,4,5.925513014115149,0,practice,5.40027979561457,66.90941548037397
56,1.641522430496475,3.8129819734708765,6,8.274028893996308,1,practice,-2.1714595429744015,33.346001401591806
44,9.591940270299768,4.646286990036146,5,8.762076529983219,1,theory,4.945653280263621,68.81007279523502
70,6.892237732882133,0.15274728546689986,12,8.417823641850951,1,practice,6.739490447415234,89.36339643633559
44,4.420670580434848,4.360241692235038,1,5.353099973467984,0,practice,0.06042888819980963,23.201420015173774
77,2.774387139155896,2.636130904199001,8,4.970814345230411,1,theory,0.13825623495689499,65.86286154465941
42,5.312649064992399,3.1627205498291393,1,6.372174468103675,0,theory,2.14992851516326,33.95994938973164
92,2.7510249086677088,3.2223513856051684,5,4.036670754180902,0,theory,-0.47132647693745966,44.075967218445456
62,2.4969844696882793,4.098989024923638,6,4.129046964315909,1,theory,-1.6020045552353586,37.407235690988344
76,6.556165816716768,1.6670366107955525,3,6.766453198115,0,practice,4.889129205921216,73.49807182598616
92,5.707762521236062,3.665255949299967,15,6.60224702082643,0,practice,2.0425065719360953,81.54390541443905
76,7.030864311498475,2.6428905486109855,5,8.9729099451763,1,practice,4.38797376288749,70.76881996033447
49,9.366452896797902,3.9669700715267386,14,5.009209176818791,0,practice,5.399482825271164,81.85827911818235
49,5.790341920051361,4.952730163850667,18,5.290519645802342,0,theory,0.837611756200694,59.15383107381817
58,6.228388479365179,1.0032550870188062,16,4.567703211631433,1,practice,5.225133392346374,91.56332099586923
56,1.806637052394479,4.97324320779999,6,8.587715048268723,0,practice,-3.1666061554055105,29.518311211865665
60,7.458722073177666,0.44906077141387,14,7.889056222292254,0,theory,7.009661301763796,100.0
53,4.599146861237406,0.01158773952406933,8,8.111695557284238,1,practice,4.587559121713337,81.84160396853234
48,9.79052714796321,0.2208096808891563,7,8.513818939822544,1,practice,9.569717467074055,95.24151383624627
85,8.408566140360943,1.7089120236838085,8,6.624499933629192,1,practice,6.699654116677134,100.0
40,5.702329364645065,3.164531653392171,13,6.255965957253618,1,practice,2.537797711252894,57.05819708018972
90,2.1090038875494943,0.34514770443924814,6,5.651957368328082,0,theory,1.7638561831102462,66.44164308755487
84,8.734742139525302,0.02832907264783635,18,6.946073071739278,0,theory,8.706413066877467,100.0
52,8.198029858816195,4.685455142293974,2,6.271391983949113,1,theory,3.512574716522221,59.498121780329946
43,2.661266165833297,4.109633179699649,8,6.257827933027876,0,theory,-1.4483670138663518,46.50494041099019
40,3.6575046029827907,4.0459158556951555,11,8.684639318655694,0,theory,-0.3884112527123649,50.79901233520535
88,8.140665323330536,4.422121377509885,1,8.92015757139565,1,practice,3.7185439458206506,74.30667860885704
79,2.667056018926687,3.500171363860522,6,7.982421946647904,1,practice,-0.8331153449338351,69.60369913363412
71,9.259772402542396,0.5220206487404072,16,7.783790451234641,0,theory,8.737751753801989,100.0
